Date,Rating,Title,Opinion,Attraction
15 de noviembre de 2013,50,Excelente Servicio y la comida inigualable,Definitivamente cuando regrese a Santiago este será un lugar de visita obligado. El personal de primera. La selección del menú es muy variada. Tremendo.,Restaurant
31 de octubre de 2013,50,excelente servicio.,el mejor lugar para comer y hasta para hospedarse en santiago de cuba muy buena comida y las personas incluyendo a los propietarios del lugar muy amables y tienes un excelente servicio.,Restaurant
24 de octubre de 2013,50,sorprendente,he regresado despues de un año y el serivico se mantiene es algo descado su comida de muy buena calidad y la atencion profecional y calida esperemos que esta experiencia se mantenga por muchos años mas en este bello rincon de Santiago de Cuba,Restaurant
13 de agosto de 2013,50,Lo que no se deberían perder de Santiago!!!!,"Me sorprendió el lugar y su decoración, el servicio y la comida es el complemento para su excelencia, de veras lo recomiendo no dejen de ir.",Restaurant
2 de agosto de 2013,50,Esquina comida atención maravillosa,Todos debían ser como el incluyendo el ambiente favorable me encanto cuando tenga la oportunidad volveré sin duda alguna,Restaurant
7 de junio de 2013,50,Paladar excepcional,"Disfrutamos el ambiente ameno, la comida deliciosa, el surtido amplio. la fina atención de todo el personal, y los precios muy económicos. Especialmente estamos impresionados con la amabilidad y preocupación de los duenos. ¡Esperamos volver muy pronto!",Restaurant
10 de marzo de 2019,50,No querrás perderte esto !,"Gran ""todo"". El ambiente, la comida y el servicio son A +. Si estás en Santiago, esto tiene que estar en tu ""lista de necesidades"".",Restaurant
3 de enero de 2019,50,El mejor restaurante de la ciudad,"Deliciosa comida local y hermoso ambiente como un oasis, servicio muy amable y servicial, una visita obligada si visita Santiago de Cuba",Restaurant
23 de mayo de 2018,50,Ambiente muy acogedor y agradable comida,"Aurora sirve casero la comida típica de Cuba. Nos encantó el ambiente familiar y una conversación que tuvimos con el dueño, un encantador señora energético. El patio interior fue un gran refugio durante las duchas de lluvia.",Restaurant
23 de diciembre de 2017,30,"El personal es agradable, la comida está bien, ambiente encantador jardín","La comida aquí fue bien, pero no memorable. El personal es bastante amable. El lugar también es una casa particular. Una media general experiencia para mí.",Restaurant
4 de marzo de 2017,40,Entorno encantador y la comida...,Vinimos aquí porque el restaurante es dirigido por nuestro dueños de casa y a la vuelta de la esquina. El patio es muy bonito y la comida y el servicio excelente y cenamos allí dos veces durante nuestra estancia.,Restaurant
5 de febrero de 2017,50,Nunca cambiar,Restaurante Aurora es la mejor en mi opinión. Se puede visitar a lo largo de los años que sólo encontrará mejor. Como estas por favor,Restaurant
22 de diciembre de 2016,50,Aurora,Gran palador de buena comida y excelente servicio. Excelente para viajeros solos o grupos pequeños que desean una experiencia auténtica.,Restaurant
25 de octubre de 2016,50,Un increíble almuerzo en un entorno hermoso!,"Tuvimos una comida increíble, todo estaba delicioso y el servicio fue fantástico! Estamos ansiosos de regresar a Cuba con nuestros niños y estancia en Aurora y disfrutar de su increíble hospitalidad y calidez!",Restaurant
22 de abril de 2016,50,Cena en familia,"Fui a Aurora con un grupo de amigo y nos pasamos una noche maravillosa, buena cena, buen servicio y realmente bueno barman con propuestas interesante. Si visita Santiago debe ir allí",Restaurant
24 de marzo de 2016,50,El mejor lugar,Supongo que el mejor lugar para cenar en la ciudad. No es tan fácil de encontrar por primera vez. Reservas para la cena es recomendable. La segunda gran grupo turístico estaba y muy difícil de conseguir la mesa final. La comida era excelente.,Restaurant
20 de marzo de 2016,40,Muy bueno para Cuba,"Vinimos aquí como un grupo pequeño que viajan juntos por Cuba. Fue una frustrante día después de nuestro autobús debía ser reparada cuatro horas. Sin embargo, nos quedamos de alguna manera compensado con una excelente comida y un agradable y personal competente. Recomendado.",Restaurant
16 de marzo de 2016,50,cocinar en casa,"Fuimos con un grupo de tour para la cena. Buena comida bien presentada, con un buen servicio. Bebidas a un precio razonable.",Restaurant
3 de febrero de 2016,50,Buena comida y buen servicio,Comimos allí tres veces ... y la comida era tan sabrosa. Buena comida y muy limpia. :) Yo volveré seguro en julio. El lugar es precioso.,Restaurant
19 de enero de 2016,30,Restaurante en la media,Nuestro grupo cenamos aquí por la noche. La comida me pareció aburrida. Los platos de carne y pescado estaban bien. El restaurante parecía muy popular con la multitud de turistas.,Restaurant
10 de noviembre de 2015,50,Viaje de misiones,"Fuimos a Santiago Cuba durante una semana, en un viaje de las misiones. El desayuno, el almuerzo y la cena en la Aurora cada día. El servicio era excelente, así como la comida. Volveremos y lo recomiendo encarecidamente. Increíble!!",Restaurant
20 de mayo de 2015,50,Excelente lugar para cenar,"El personal es estupendo y cena fantástica, el único problema es que vayas trouth la casa a cenar también el baño de la casa es compartir con la familia de la casa",Restaurant
31 de marzo de 2015,50,magnífica paladar en Santiago de Cuba,"Este es un encantador restaurante en el patio de la familia/jardín. El buffet comida de estilo es excelente, y la familia (incluyendo el abogado que estaba a punto de dar a luz) es deliciosamente acogedor. Entre las mejores comidas que tuve en Cuba.",Restaurant
8 de marzo de 2015,40,"Bonito patio, deliciosa comida","Nos alojamos en la casa particular de Aurora, y ella nos dijo acerca de su restaurante - estaban haciendo una comida especial el día de San Valentín, que era muy buena relación calidad-precio, y delicioso. Había un buen músico tocando música en vivo.",Restaurant
11 de marzo de 2014,50,excelente,"Nos quedamos muy sorprendidos, porque lleva un lugar en la casa de alguien y nos enviaron allí, pero el servicio fue mucho mejor que en cualquier otro hotel. Excelente comida, bebidas y camarero.",Restaurant
9 de septiembre de 2014,50,Increíble restaurante,"Nos alojamos en una casa 50 metros de este restaurante, así que fuimos allí sin expectativas, y nos quedamos impresionados. La comida era similar al resto de la isla, pero la presentación era realmente algo más! Y la gente que trabaja en el restaurante fue...Más",Restaurant
20 de enero de 2014,50,La mejor comida en Cuba,"Nos movía hasta aquí basado en los informes Tripadvisor, pedimos en nuestro hotel donde estaba y el conserje tenía dificultades para localizar, pero al final nos encontramos con que estaba casi en la puerta de al lado de donde vivía. Estuvimos 5 personas, tengo que admitir el menú era limitado, pero nunca ver como un problema, tuvimos que esperar por la comida, pero de nuevo, no significaba que estaba siendo preparado para nosotros. Los mojitos, daiquiris eran excelentes y la primera clase de comida. El servicio también era impecable. Nos dimos cuenta que también tenían habitaciones y si regresamos nos alojaríamos allí. Una verdadera sorpresa que recomendaría a todo el mundo.",Restaurant
16 de diciembre de 2013,50,La comida es fantástica y gente genial,"Recientemente pasamos una semana en Cuba utilizando ""Restaurante Aurora"" como nuestra base. Tenía unos desayunos maravillosos cada día y noche selección de cena de cocina cubana era increíble. puede visitar seguro para hacer esto lo que debe hacer cuando en Santiago. reunión Aurora, es una experiencia maravillosa. Asegúrate de saludar a ella de Harold, Roland, José, Lauren y Brandon.",Restaurant
12 de noviembre de 2019,50,Simplemente EXCEPCIONAL,"Había visto buenas referencias, pero todas superadas. Más que cocinar langosta, la miman. Todo tiene un sabor increíble. En la foto, la enchilada de langosta.",Restaurant
3 de septiembre de 2019,20,El peor pesto que he comido,"Me habían dado buenas referencias. Pero al llegar, todo vacío. Pedimos pasta al pesto. Horriblemente malas. No era pesto. No se corresponde el precio con la calidad. No lo aconsejo. Lamentablemente...",Restaurant
17 de julio de 2019,40,Buen restaurante,"Situado al lado de la Catedral y hotel Casagranda ,en un primer piso es pequeño pero agradable , por la noche en la pequeña terraza se puede cenar,buena langosta y buen servicio",Restaurant
16 de febrero de 2019,30,Pueden mejorar,"La comida es buena, el servicio puede mejorar, es un rest diferente en santiago ,pero tienen un gran problema ,mucha demora en sentido total,",Restaurant
6 de noviembre de 2018,50,Comida excelente,"De los mejores restaurantes en Santiago de Cuba. Trato muy amable y profesional. Probamos los camarones en salsa de coco y estaban exquisitos, deliciosos. Sin duda repetiremos.",Restaurant
13 de febrero de 2018,40,Muy bueno aunque algo caro para santiago de cuba.,"Comida muy buena, lo mejor el servicio que fue amable y muy atento, el sitio agradable, aunque el precio es mas del doble de la media de santiago de cuba ( unos 25-27 CUC por persona) aunque cabe decir que valio la pena pagarlos.",Restaurant
2 de febrero de 2018,50,EL MEJOR LUGAR PARA PASAR UN RATO AGRADABLE,"para mi el mejor de todos, ambiente servicio, menus em tres idiomas, excelente comida y exquisitos cocteles",Restaurant
29 de enero de 2018,50,El mejor restaurante de Santiago y se puede decir que de Cuba,Se los aseguro el mejor restaurante el mejor servicio no lo dude en acompañarnos algún día diversas comidas tragos musica tradicional y si lo deseas podemos hasta bailar un equipo muy joven en la gama de la gastronomía,Restaurant
12 de enero de 2018,50,"Comimos aquí en tres ocasiones mientras estabamos en Santiago. Todo lo que tenía, era excelente!","Tienes marisco fresco, bien marinado y siempre era delicioso con hierbas frescas! El mejor restaurante en Cuba durante 21 días. Lo recomendamos encarecidamente.",Restaurant
7 de septiembre de 2017,50,Lugar maravilloso para compartir,"Muchas gracias por la atención, en especial a Idaliana García muy atenta y profesional, te queremos Idaliana....",Restaurant
23 de diciembre de 2018,50,excelente cena en el balkony!,tuvimos una excelente cena en el balkony y disfrutamos del muy buen servicio! Muy recomendable por la buena comida y servicio.,Restaurant
12 de junio de 2018,50,Excelente comida y servicio!!,"He estado en La Habana, Cienfuegos y Santiago y este lugar en Santiago es donde tuve un excelente servicio y buena comida, el lugar es muy bonito y acogedor nos lo pasamos estupendamente aquí volveremos y lo recomendaría a cualquiera.",Restaurant
10 de junio de 2017,50,Bonito lugar en Santiago de Cuba.,Excelente comida bien preparada. Un gran servicio. Gente estupenda que le venga de nuevo en octubre y busca otra noche allí,Restaurant
19 de noviembre de 2019,50,Las apariencias engañan,Habiamos pasado por ese restaurante unos dias antes y no nos quedamos porque no nos gusto la decoracion pero despues regresamos y sorpresa la comida en especial las pizzas estaban exquisitas y la atencion de las muchachas muy esmeradas y atentas. Recomendable,Restaurant
5 de febrero de 2019,50,Espectacular.,"Lugar acogedor y agradable, maravilloso para todas las personas que viajan en crucero y desean una velada y un trato genial.",Restaurant
8 de diciembre de 2018,40,Buena comida,Buena opción. Nos dio la impresión de que solo iba a haber platos italianos porque dicen que es su especialidad pero hay comida cubana. Estaba todo bueno y a buen precio. Sitio agradable.,Restaurant
24 de enero de 2018,50,Iría twice,iria 2 veces claro que si..pq me encanto la pizza que hacen ahi...es lo unico que he probado pero fue suficiente...lo malo es la ubicacion del lugar y que es muy pequeñito..pero vale la pena,Restaurant
13 de diciembre de 2017,40,BUEN LUGAR.,Muy buen rato sin ser empalagosos. Buena la comida y muy bien presentada en el plato. Precios accesibles. Repetiría en este lugar si regreso a Santiago de Cuba.,Restaurant
10 de diciembre de 2017,40,Muy buena comida criolla cubana y las pizzas de buena calidad,Lugar atendido por sus propietarios que te hacen sentir en casa. Los precios son muy apropiados para cubanos y turistas extranjeros que desean probar un pedacito de la autenticidad de la culinaria de Santiago de Cuba. Recomiendo el cordero.,Restaurant
5 de agosto de 2017,50,Amor a primera vista ❤️❤️,"Primos twice es un apóstrofe Rosa entre las palabras ""T'AMO!"" 😍 Alberto Achille, Milano, Italia 🇮🇹",Restaurant
